timestamp,src_ip,dst_ip,ip_len,ttl,src_port,dst_port,tcp_seq,packet_count,label
2026-01-13T18:11:35.432907+00:00,10.232.71.26,10.232.71.48,40,64,2049,80,0,248,NORMAL
2026-01-13T18:11:35.432958+00:00,10.232.71.26,10.232.71.48,40,64,2050,80,0,249,NORMAL
2026-01-13T18:11:35.433012+00:00,10.232.71.26,10.232.71.48,40,64,2051,80,0,250,NORMAL
2026-01-13T18:11:35.433063+00:00,10.232.71.26,10.232.71.48,40,64,2052,80,0,251,NORMAL
2026-01-13T18:11:35.433121+00:00,10.232.71.26,10.232.71.48,40,64,2053,80,0,252,NORMAL
2026-01-13T18:11:35.433177+00:00,10.232.71.26,10.232.71.48,40,64,2054,80,0,253,NORMAL
2026-01-13T18:11:35.433228+00:00,10.232.71.26,10.232.71.48,40,64,2055,80,0,254,NORMAL
2026-01-13T18:11:35.433280+00:00,10.232.71.26,10.232.71.48,40,64,2056,80,0,255,NORMAL
2026-01-13T18:11:35.433340+00:00,10.232.71.26,10.232.71.48,40,64,2057,80,0,256,NORMAL
2026-01-13T18:11:35.433392+00:00,10.232.71.26,10.232.71.48,40,64,2058,80,0,257,NORMAL
2026-01-13T18:11:35.433444+00:00,10.232.71.26,10.232.71.48,40,64,2059,80,0,258,NORMAL
2026-01-13T18:11:35.433495+00:00,10.232.71.26,10.232.71.48,40,64,2060,80,0,259,NORMAL
2026-01-13T18:11:35.433546+00:00,10.232.71.26,10.232.71.48,40,64,2061,80,0,260,NORMAL
2026-01-13T18:11:35.433596+00:00,10.232.71.26,10.232.71.48,40,64,2062,80,0,261,NORMAL
2026-01-13T18:11:35.433648+00:00,10.232.71.26,10.232.71.48,40,64,2063,80,0,262,NORMAL
2026-01-13T18:11:35.433699+00:00,10.232.71.26,10.232.71.48,40,64,2064,80,0,263,NORMAL
2026-01-13T18:11:35.433749+00:00,10.232.71.26,10.232.71.48,40,64,2065,80,0,264,NORMAL
2026-01-13T18:11:35.433800+00:00,10.232.71.26,10.232.71.48,40,64,2066,80,0,265,NORMAL
2026-01-13T18:11:35.433853+00:00,10.232.71.26,10.232.71.48,40,64,2067,80,0,266,NORMAL
2026-01-13T18:11:35.433904+00:00,10.232.71.26,10.232.71.48,40,64,2068,80,0,267,NORMAL
2026-01-13T18:11:35.433956+00:00,10.232.71.26,10.232.71.48,40,64,2069,80,0,268,NORMAL
2026-01-13T18:11:35.434015+00:00,10.232.71.26,10.232.71.48,40,64,2070,80,0,269,NORMAL
2026-01-13T18:11:35.434068+00:00,10.232.71.26,10.232.71.48,40,64,2071,80,0,270,NORMAL
2026-01-13T18:11:35.435241+00:00,10.232.71.26,10.232.71.48,40,64,2072,80,0,271,NORMAL
2026-01-13T18:11:35.435627+00:00,10.232.71.26,10.232.71.48,40,64,2073,80,0,272,NORMAL
2026-01-13T18:11:35.435762+00:00,10.232.71.26,10.232.71.48,40,64,2074,80,0,273,NORMAL
2026-01-13T18:11:35.436506+00:00,10.232.71.26,10.232.71.48,40,64,2075,80,0,274,NORMAL
2026-01-13T18:11:35.436698+00:00,10.232.71.26,10.232.71.48,40,64,2076,80,0,275,NORMAL
2026-01-13T18:11:35.436827+00:00,10.232.71.26,10.232.71.48,40,64,2077,80,0,276,NORMAL
2026-01-13T18:11:35.437381+00:00,10.232.71.26,10.232.71.48,40,64,2078,80,0,277,NORMAL
2026-01-13T18:11:35.437530+00:00,10.232.71.26,10.232.71.48,40,64,2079,80,0,278,NORMAL
2026-01-13T18:11:35.437816+00:00,10.232.71.26,10.232.71.48,40,64,2080,80,0,279,NORMAL
2026-01-13T18:11:35.437888+00:00,10.232.71.26,10.232.71.48,40,64,2081,80,0,280,NORMAL
2026-01-13T18:11:35.437945+00:00,10.232.71.26,10.232.71.48,40,64,2082,80,0,281,NORMAL
2026-01-13T18:11:35.438015+00:00,10.232.71.26,10.232.71.48,40,64,2083,80,0,282,NORMAL
2026-01-13T18:11:35.438069+00:00,10.232.71.26,10.232.71.48,40,64,2084,80,0,283,NORMAL
2026-01-13T18:11:35.438128+00:00,10.232.71.26,10.232.71.48,40,64,2085,80,0,284,NORMAL
2026-01-13T18:11:35.438189+00:00,10.232.71.26,10.232.71.48,40,64,2086,80,0,285,NORMAL
2026-01-13T18:11:35.438252+00:00,10.232.71.26,10.232.71.48,40,64,2087,80,0,286,NORMAL
2026-01-13T18:11:35.438307+00:00,10.232.71.26,10.232.71.48,40,64,2088,80,0,287,NORMAL
2026-01-13T18:11:35.438358+00:00,10.232.71.26,10.232.71.48,40,64,2089,80,0,288,NORMAL
2026-01-13T18:11:35.439027+00:00,10.232.71.26,10.232.71.48,40,64,2090,80,0,289,NORMAL
2026-01-13T18:11:35.439199+00:00,10.232.71.26,10.232.71.48,40,64,2091,80,0,290,NORMAL
2026-01-13T18:11:35.439755+00:00,10.232.71.26,10.232.71.48,40,64,2092,80,0,291,NORMAL
2026-01-13T18:11:35.439892+00:00,10.232.71.26,10.232.71.48,40,64,2093,80,0,292,NORMAL
2026-01-13T18:11:35.440017+00:00,10.232.71.26,10.232.71.48,40,64,2094,80,0,293,NORMAL
2026-01-13T18:11:35.440076+00:00,10.232.71.26,10.232.71.48,40,64,2095,80,0,294,NORMAL
2026-01-13T18:11:35.440136+00:00,10.232.71.26,10.232.71.48,40,64,2096,80,0,295,NORMAL
2026-01-13T18:11:35.440195+00:00,10.232.71.26,10.232.71.48,40,64,2097,80,0,296,NORMAL
2026-01-13T18:11:35.440245+00:00,10.232.71.26,10.232.71.48,40,64,2098,80,0,297,NORMAL
2026-01-13T18:11:35.440295+00:00,10.232.71.26,10.232.71.48,40,64,2099,80,0,298,NORMAL
2026-01-13T18:11:35.440343+00:00,10.232.71.26,10.232.71.48,40,64,2100,80,0,299,NORMAL
2026-01-13T18:11:35.440394+00:00,10.232.71.26,10.232.71.48,40,64,2101,80,0,300,NORMAL
2026-01-13T18:11:35.440442+00:00,10.232.71.26,10.232.71.48,40,64,2102,80,0,301,NORMAL
2026-01-13T18:11:35.440491+00:00,10.232.71.26,10.232.71.48,40,64,2103,80,0,302,NORMAL
2026-01-13T18:11:35.440539+00:00,10.232.71.26,10.232.71.48,40,64,2104,80,0,303,NORMAL
2026-01-13T18:11:35.440595+00:00,10.232.71.26,10.232.71.48,40,64,2105,80,0,304,NORMAL
2026-01-13T18:11:35.440644+00:00,10.232.71.26,10.232.71.48,40,64,2106,80,0,305,NORMAL
2026-01-13T18:11:35.440694+00:00,10.232.71.26,10.232.71.48,40,64,2107,80,0,306,NORMAL
2026-01-13T18:11:35.440743+00:00,10.232.71.26,10.232.71.48,40,64,2108,80,0,307,NORMAL
2026-01-13T18:11:35.440792+00:00,10.232.71.26,10.232.71.48,40,64,2109,80,0,308,NORMAL
2026-01-13T18:11:35.440842+00:00,10.232.71.26,10.232.71.48,40,64,2110,80,0,309,NORMAL
2026-01-13T18:11:35.440890+00:00,10.232.71.26,10.232.71.48,40,64,2111,80,0,310,NORMAL
2026-01-13T18:11:35.440945+00:00,10.232.71.26,10.232.71.48,40,64,2112,80,0,311,NORMAL
2026-01-13T18:11:35.440994+00:00,10.232.71.26,10.232.71.48,40,64,2113,80,0,312,NORMAL
2026-01-13T18:11:35.441042+00:00,10.232.71.26,10.232.71.48,40,64,2114,80,0,313,NORMAL
2026-01-13T18:11:35.441114+00:00,10.232.71.26,10.232.71.48,40,64,2115,80,0,314,NORMAL
2026-01-13T18:11:35.441175+00:00,10.232.71.26,10.232.71.48,40,64,2116,80,0,315,NORMAL
2026-01-13T18:11:35.441235+00:00,10.232.71.26,10.232.71.48,40,64,2117,80,0,316,NORMAL
2026-01-13T18:11:35.441291+00:00,10.232.71.26,10.232.71.48,40,64,2118,80,0,317,NORMAL
2026-01-13T18:11:35.441352+00:00,10.232.71.26,10.232.71.48,40,64,2119,80,0,318,NORMAL
2026-01-13T18:11:35.442229+00:00,10.232.71.26,10.232.71.48,40,64,2120,80,0,319,NORMAL
2026-01-13T18:11:35.442421+00:00,10.232.71.26,10.232.71.48,40,64,2121,80,0,320,NORMAL
2026-01-13T18:11:35.442549+00:00,10.232.71.26,10.232.71.48,40,64,2122,80,0,321,NORMAL
2026-01-13T18:11:35.442669+00:00,10.232.71.26,10.232.71.48,40,64,2123,80,0,322,NORMAL
2026-01-13T18:11:35.442790+00:00,10.232.71.26,10.232.71.48,40,64,2124,80,0,323,NORMAL
2026-01-13T18:11:35.444274+00:00,10.232.71.26,10.232.71.48,40,64,2125,80,0,324,NORMAL
2026-01-13T18:11:35.444547+00:00,10.232.71.26,10.232.71.48,40,64,2126,80,0,325,NORMAL
2026-01-13T18:11:35.444707+00:00,10.232.71.26,10.232.71.48,40,64,2127,80,0,326,NORMAL
2026-01-13T18:11:35.444777+00:00,10.232.71.26,10.232.71.48,40,64,2128,80,0,327,NORMAL
2026-01-13T18:11:35.444837+00:00,10.232.71.26,10.232.71.48,40,64,2129,80,0,328,NORMAL
2026-01-13T18:11:35.444903+00:00,10.232.71.26,10.232.71.48,40,64,2130,80,0,329,NORMAL
2026-01-13T18:11:35.444960+00:00,10.232.71.26,10.232.71.48,40,64,2131,80,0,330,NORMAL
2026-01-13T18:11:35.445015+00:00,10.232.71.26,10.232.71.48,40,64,2132,80,0,331,NORMAL
2026-01-13T18:11:35.445070+00:00,10.232.71.26,10.232.71.48,40,64,2133,80,0,332,NORMAL
2026-01-13T18:11:35.445131+00:00,10.232.71.26,10.232.71.48,40,64,2134,80,0,333,NORMAL
2026-01-13T18:11:35.447019+00:00,10.232.71.26,10.232.71.48,40,64,2135,80,0,334,NORMAL
2026-01-13T18:11:35.447603+00:00,10.232.71.26,10.232.71.48,40,64,2136,80,0,335,NORMAL
2026-01-13T18:11:35.447703+00:00,10.232.71.26,10.232.71.48,40,64,2137,80,0,336,NORMAL
2026-01-13T18:11:35.447772+00:00,10.232.71.26,10.232.71.48,40,64,2138,80,0,337,NORMAL
2026-01-13T18:11:35.447840+00:00,10.232.71.26,10.232.71.48,40,64,2139,80,0,338,NORMAL
2026-01-13T18:11:35.447904+00:00,10.232.71.26,10.232.71.48,40,64,2140,80,0,339,NORMAL
2026-01-13T18:11:35.447989+00:00,10.232.71.26,10.232.71.48,40,64,2141,80,0,340,NORMAL
2026-01-13T18:11:35.448050+00:00,10.232.71.26,10.232.71.48,40,64,2142,80,0,341,NORMAL
2026-01-13T18:11:35.448119+00:00,10.232.71.26,10.232.71.48,40,64,2143,80,0,342,NORMAL
2026-01-13T18:11:35.448201+00:00,10.232.71.26,10.232.71.48,40,64,2144,80,0,343,NORMAL
2026-01-13T18:11:35.448283+00:00,10.232.71.26,10.232.71.48,40,64,2145,80,0,344,NORMAL
2026-01-13T18:11:35.448341+00:00,10.232.71.26,10.232.71.48,40,64,2146,80,0,345,NORMAL
2026-01-13T18:11:35.448406+00:00,10.232.71.26,10.232.71.48,40,64,2147,80,0,346,NORMAL
2026-01-13T18:11:35.448460+00:00,10.232.71.26,10.232.71.48,40,64,2148,80,0,347,NORMAL
2026-01-13T18:11:35.448512+00:00,10.232.71.26,10.232.71.48,40,64,2149,80,0,348,NORMAL
2026-01-13T18:11:35.448563+00:00,10.232.71.26,10.232.71.48,40,64,2150,80,0,349,NORMAL
2026-01-13T18:11:35.448616+00:00,10.232.71.26,10.232.71.48,40,64,2151,80,0,350,NORMAL
2026-01-13T18:11:35.448668+00:00,10.232.71.26,10.232.71.48,40,64,2152,80,0,351,NORMAL
2026-01-13T18:11:35.448719+00:00,10.232.71.26,10.232.71.48,40,64,2153,80,0,352,NORMAL
2026-01-13T18:11:35.448781+00:00,10.232.71.26,10.232.71.48,40,64,2154,80,0,353,NORMAL
2026-01-13T18:11:35.448834+00:00,10.232.71.26,10.232.71.48,40,64,2155,80,0,354,NORMAL
2026-01-13T18:11:35.448885+00:00,10.232.71.26,10.232.71.48,40,64,2156,80,0,355,NORMAL
2026-01-13T18:11:35.448936+00:00,10.232.71.26,10.232.71.48,40,64,2157,80,0,356,NORMAL
2026-01-13T18:11:35.449001+00:00,10.232.71.26,10.232.71.48,40,64,2158,80,0,357,NORMAL
2026-01-13T18:11:35.449054+00:00,10.232.71.26,10.232.71.48,40,64,2159,80,0,358,NORMAL
2026-01-13T18:11:35.451072+00:00,10.232.71.26,10.232.71.48,40,64,2160,80,0,359,NORMAL
2026-01-13T18:11:35.451515+00:00,10.232.71.26,10.232.71.48,40,64,2161,80,0,360,NORMAL
2026-01-13T18:11:35.451823+00:00,10.232.71.26,10.232.71.48,40,64,2162,80,0,361,NORMAL
2026-01-13T18:11:35.451998+00:00,10.232.71.26,10.232.71.48,40,64,2163,80,0,362,NORMAL
2026-01-13T18:11:35.452560+00:00,10.232.71.26,10.232.71.48,40,64,2164,80,0,363,NORMAL
2026-01-13T18:11:35.452832+00:00,10.232.71.26,10.232.71.48,40,64,2165,80,0,364,NORMAL
2026-01-13T18:11:35.453130+00:00,10.232.71.26,10.232.71.48,40,64,2166,80,0,365,NORMAL
2026-01-13T18:11:35.453309+00:00,10.232.71.26,10.232.71.48,40,64,2167,80,0,366,NORMAL
2026-01-13T18:11:35.453670+00:00,10.232.71.26,10.232.71.48,40,64,2168,80,0,367,NORMAL
2026-01-13T18:11:35.453750+00:00,10.232.71.26,10.232.71.48,40,64,2169,80,0,368,NORMAL
2026-01-13T18:11:35.454146+00:00,10.232.71.26,10.232.71.48,40,64,2170,80,0,369,NORMAL
2026-01-13T18:11:35.454238+00:00,10.232.71.26,10.232.71.48,40,64,2171,80,0,370,NORMAL
2026-01-13T18:11:35.454298+00:00,10.232.71.26,10.232.71.48,40,64,2172,80,0,371,NORMAL
2026-01-13T18:11:35.454354+00:00,10.232.71.26,10.232.71.48,40,64,2173,80,0,372,NORMAL
2026-01-13T18:11:35.454413+00:00,10.232.71.26,10.232.71.48,40,64,2174,80,0,373,NORMAL
2026-01-13T18:11:35.454466+00:00,10.232.71.26,10.232.71.48,40,64,2175,80,0,374,NORMAL
2026-01-13T18:11:35.455346+00:00,10.232.71.26,10.232.71.48,40,64,2176,80,0,375,NORMAL
2026-01-13T18:11:35.455444+00:00,10.232.71.26,10.232.71.48,40,64,2177,80,0,376,NORMAL
2026-01-13T18:11:35.455501+00:00,10.232.71.26,10.232.71.48,40,64,2178,80,0,377,NORMAL
2026-01-13T18:11:35.455556+00:00,10.232.71.26,10.232.71.48,40,64,2179,80,0,378,NORMAL
2026-01-13T18:11:35.455608+00:00,10.232.71.26,10.232.71.48,40,64,2180,80,0,379,NORMAL
2026-01-13T18:11:35.455658+00:00,10.232.71.26,10.232.71.48,40,64,2181,80,0,380,NORMAL
2026-01-13T18:11:35.455711+00:00,10.232.71.26,10.232.71.48,40,64,2182,80,0,381,NORMAL
2026-01-13T18:11:35.455775+00:00,10.232.71.26,10.232.71.48,40,64,2183,80,0,382,NORMAL
2026-01-13T18:11:35.455828+00:00,10.232.71.26,10.232.71.48,40,64,2184,80,0,383,NORMAL
2026-01-13T18:11:35.455881+00:00,10.232.71.26,10.232.71.48,40,64,2185,80,0,384,NORMAL
2026-01-13T18:11:35.455932+00:00,10.232.71.26,10.232.71.48,40,64,2186,80,0,384,NORMAL
2026-01-13T18:11:35.455985+00:00,10.232.71.26,10.232.71.48,40,64,2187,80,0,382,NORMAL
2026-01-13T18:11:35.456037+00:00,10.232.71.26,10.232.71.48,40,64,2188,80,0,383,NORMAL
2026-01-13T18:11:35.456090+00:00,10.232.71.26,10.232.71.48,40,64,2189,80,0,382,NORMAL
2026-01-13T18:11:35.456960+00:00,10.232.71.26,10.232.71.48,40,64,2190,80,0,382,NORMAL
2026-01-13T18:11:35.457041+00:00,10.232.71.26,10.232.71.48,40,64,2191,80,0,382,NORMAL
2026-01-13T18:11:35.457108+00:00,10.232.71.26,10.232.71.48,40,64,2192,80,0,382,NORMAL
2026-01-13T18:11:35.930332+00:00,10.232.71.26,10.232.71.48,40,64,2193,80,0,382,NORMAL
2026-01-13T18:11:35.930462+00:00,10.232.71.26,10.232.71.48,40,64,2194,80,0,382,NORMAL
2026-01-13T18:11:35.930536+00:00,10.232.71.26,10.232.71.48,40,64,2195,80,0,382,NORMAL
2026-01-13T18:11:35.933332+00:00,10.232.71.26,10.232.71.48,40,64,2196,80,0,382,NORMAL
2026-01-13T18:11:35.933473+00:00,10.232.71.26,10.232.71.48,40,64,2197,80,0,381,NORMAL
2026-01-13T18:11:35.933536+00:00,10.232.71.26,10.232.71.48,40,64,2198,80,0,382,NORMAL
2026-01-13T18:11:35.933594+00:00,10.232.71.26,10.232.71.48,40,64,2199,80,0,381,NORMAL
2026-01-13T18:11:35.933656+00:00,10.232.71.26,10.232.71.48,40,64,2200,80,0,382,NORMAL
2026-01-13T18:11:35.933724+00:00,10.232.71.26,10.232.71.48,40,64,2201,80,0,381,NORMAL
2026-01-13T18:11:35.933779+00:00,10.232.71.26,10.232.71.48,40,64,2202,80,0,381,NORMAL
2026-01-13T18:11:35.933834+00:00,10.232.71.26,10.232.71.48,40,64,2203,80,0,381,NORMAL
2026-01-13T18:11:35.933891+00:00,10.232.71.26,10.232.71.48,40,64,2204,80,0,380,NORMAL
2026-01-13T18:11:35.933946+00:00,10.232.71.26,10.232.71.48,40,64,2205,80,0,380,NORMAL
2026-01-13T18:11:35.934003+00:00,10.232.71.26,10.232.71.48,40,64,2206,80,0,379,NORMAL
2026-01-13T18:11:35.934057+00:00,10.232.71.26,10.232.71.48,40,64,2207,80,0,379,NORMAL
2026-01-13T18:11:35.934121+00:00,10.232.71.26,10.232.71.48,40,64,2208,80,0,379,NORMAL
2026-01-13T18:11:35.934181+00:00,10.232.71.26,10.232.71.48,40,64,2209,80,0,378,NORMAL
2026-01-13T18:11:35.934235+00:00,10.232.71.26,10.232.71.48,40,64,2210,80,0,378,NORMAL
2026-01-13T18:11:35.934291+00:00,10.232.71.26,10.232.71.48,40,64,2211,80,0,378,NORMAL
2026-01-13T18:11:35.934350+00:00,10.232.71.26,10.232.71.48,40,64,2212,80,0,378,NORMAL
2026-01-13T18:11:35.934410+00:00,10.232.71.26,10.232.71.48,40,64,2213,80,0,378,NORMAL
2026-01-13T18:11:35.936763+00:00,10.232.71.26,10.232.71.48,40,64,2214,80,0,377,NORMAL
2026-01-13T18:11:35.936905+00:00,10.232.71.26,10.232.71.48,40,64,2215,80,0,377,NORMAL
2026-01-13T18:11:35.936979+00:00,10.232.71.26,10.232.71.48,40,64,2216,80,0,377,NORMAL
2026-01-13T18:11:35.937356+00:00,10.232.71.26,10.232.71.48,40,64,2217,80,0,377,NORMAL
2026-01-13T18:11:35.937439+00:00,10.232.71.26,10.232.71.48,40,64,2218,80,0,376,NORMAL
2026-01-13T18:11:35.937538+00:00,10.232.71.26,10.232.71.48,40,64,2219,80,0,376,NORMAL
2026-01-13T18:11:35.937646+00:00,10.232.71.26,10.232.71.48,40,64,2220,80,0,376,NORMAL
2026-01-13T18:11:35.937742+00:00,10.232.71.26,10.232.71.48,40,64,2221,80,0,375,NORMAL
2026-01-13T18:11:35.937837+00:00,10.232.71.26,10.232.71.48,40,64,2222,80,0,375,NORMAL
2026-01-13T18:11:35.937947+00:00,10.232.71.26,10.232.71.48,40,64,2223,80,0,374,NORMAL
2026-01-13T18:11:35.938027+00:00,10.232.71.26,10.232.71.48,40,64,2224,80,0,374,NORMAL
2026-01-13T18:11:35.938143+00:00,10.232.71.26,10.232.71.48,40,64,2225,80,0,374,NORMAL
2026-01-13T18:11:35.938231+00:00,10.232.71.26,10.232.71.48,40,64,2226,80,0,373,NORMAL
2026-01-13T18:11:35.938391+00:00,10.232.71.26,10.232.71.48,40,64,2227,80,0,373,NORMAL
2026-01-13T18:11:35.938461+00:00,10.232.71.26,10.232.71.48,40,64,2228,80,0,373,NORMAL
2026-01-13T18:11:35.938530+00:00,10.232.71.26,10.232.71.48,40,64,2229,80,0,371,NORMAL
2026-01-13T18:11:35.938671+00:00,10.232.71.26,10.232.71.48,40,64,2230,80,0,371,NORMAL
2026-01-13T18:11:35.938755+00:00,10.232.71.26,10.232.71.48,40,64,2231,80,0,370,NORMAL
2026-01-13T18:11:35.938905+00:00,10.232.71.26,10.232.71.48,40,64,2232,80,0,369,NORMAL
2026-01-13T18:11:35.938990+00:00,10.232.71.26,10.232.71.48,40,64,2233,80,0,369,NORMAL
2026-01-13T18:11:35.939142+00:00,10.232.71.26,10.232.71.48,40,64,2234,80,0,369,NORMAL
2026-01-13T18:11:35.939221+00:00,10.232.71.26,10.232.71.48,40,64,2235,80,0,368,NORMAL
2026-01-13T18:11:35.940265+00:00,10.232.71.26,10.232.71.48,40,64,2236,80,0,368,NORMAL
2026-01-13T18:11:35.940732+00:00,10.232.71.26,10.232.71.48,40,64,2237,80,0,368,NORMAL
2026-01-13T18:11:35.941297+00:00,10.232.71.26,10.232.71.48,40,64,2238,80,0,367,NORMAL
2026-01-13T18:11:35.941392+00:00,10.232.71.26,10.232.71.48,40,64,2239,80,0,367,NORMAL
2026-01-13T18:11:35.942582+00:00,10.232.71.26,10.232.71.48,40,64,2240,80,0,367,NORMAL
2026-01-13T18:11:35.942718+00:00,10.232.71.26,10.232.71.48,40,64,2241,80,0,366,NORMAL
2026-01-13T18:11:35.942784+00:00,10.232.71.26,10.232.71.48,40,64,2242,80,0,366,NORMAL
2026-01-13T18:11:35.942848+00:00,10.232.71.26,10.232.71.48,40,64,2243,80,0,365,NORMAL
2026-01-13T18:11:35.942917+00:00,10.232.71.26,10.232.71.48,40,64,2244,80,0,365,NORMAL
2026-01-13T18:11:35.942973+00:00,10.232.71.26,10.232.71.48,40,64,2245,80,0,366,NORMAL
2026-01-13T18:11:35.946223+00:00,10.232.71.26,10.232.71.48,40,64,2246,80,0,366,NORMAL
2026-01-13T18:11:35.946529+00:00,10.232.71.26,10.232.71.48,40,64,2247,80,0,365,NORMAL
2026-01-13T18:11:35.946602+00:00,10.232.71.26,10.232.71.48,40,64,2248,80,0,365,NORMAL
2026-01-13T18:11:35.946666+00:00,10.232.71.26,10.232.71.48,40,64,2249,80,0,365,NORMAL
2026-01-13T18:11:35.946725+00:00,10.232.71.26,10.232.71.48,40,64,2250,80,0,365,NORMAL
2026-01-13T18:11:35.946793+00:00,10.232.71.26,10.232.71.48,40,64,2251,80,0,365,NORMAL
2026-01-13T18:11:35.946854+00:00,10.232.71.26,10.232.71.48,40,64,2252,80,0,365,NORMAL
2026-01-13T18:11:35.946915+00:00,10.232.71.26,10.232.71.48,40,64,2253,80,0,364,NORMAL
2026-01-13T18:11:35.946979+00:00,10.232.71.26,10.232.71.48,40,64,2254,80,0,365,NORMAL
2026-01-13T18:11:35.947045+00:00,10.232.71.26,10.232.71.48,40,64,2255,80,0,364,NORMAL
2026-01-13T18:11:35.947126+00:00,10.232.71.26,10.232.71.48,40,64,2256,80,0,364,NORMAL
2026-01-13T18:11:35.947213+00:00,10.232.71.26,10.232.71.48,40,64,2257,80,0,364,NORMAL
2026-01-13T18:11:35.947305+00:00,10.232.71.26,10.232.71.48,40,64,2258,80,0,364,NORMAL
2026-01-13T18:11:35.947744+00:00,10.232.71.26,10.232.71.48,40,64,2259,80,0,363,NORMAL
2026-01-13T18:11:35.948296+00:00,10.232.71.26,10.232.71.48,40,64,2260,80,0,364,NORMAL
2026-01-13T18:11:35.948582+00:00,10.232.71.26,10.232.71.48,40,64,2261,80,0,364,NORMAL
2026-01-13T18:11:35.950838+00:00,10.232.71.26,10.232.71.48,40,64,2262,80,0,363,NORMAL
2026-01-13T18:11:35.951112+00:00,10.232.71.26,10.232.71.48,40,64,2263,80,0,363,NORMAL
2026-01-13T18:11:35.951193+00:00,10.232.71.26,10.232.71.48,40,64,2264,80,0,362,NORMAL
2026-01-13T18:11:35.951255+00:00,10.232.71.26,10.232.71.48,40,64,2265,80,0,362,NORMAL
2026-01-13T18:11:35.951312+00:00,10.232.71.26,10.232.71.48,40,64,2266,80,0,361,NORMAL
2026-01-13T18:11:35.951368+00:00,10.232.71.26,10.232.71.48,40,64,2267,80,0,361,NORMAL
2026-01-13T18:11:35.951423+00:00,10.232.71.26,10.232.71.48,40,64,2268,80,0,361,NORMAL
2026-01-13T18:11:35.951476+00:00,10.232.71.26,10.232.71.48,40,64,2269,80,0,361,NORMAL
2026-01-13T18:11:35.951530+00:00,10.232.71.26,10.232.71.48,40,64,2270,80,0,361,NORMAL
2026-01-13T18:11:35.951587+00:00,10.232.71.26,10.232.71.48,40,64,2271,80,0,361,NORMAL
2026-01-13T18:11:35.951669+00:00,10.232.71.26,10.232.71.48,40,64,2272,80,0,359,NORMAL
2026-01-13T18:11:35.951725+00:00,10.232.71.26,10.232.71.48,40,64,2273,80,0,359,NORMAL
2026-01-13T18:11:35.951780+00:00,10.232.71.26,10.232.71.48,40,64,2274,80,0,359,NORMAL
2026-01-13T18:11:35.951835+00:00,10.232.71.26,10.232.71.48,40,64,2275,80,0,359,NORMAL
2026-01-13T18:11:35.951891+00:00,10.232.71.26,10.232.71.48,40,64,2276,80,0,355,NORMAL
2026-01-13T18:11:35.952126+00:00,10.232.71.26,10.232.71.48,40,64,2277,80,0,356,NORMAL
2026-01-13T18:11:35.952519+00:00,10.232.71.26,10.232.71.48,40,64,2278,80,0,355,NORMAL
2026-01-13T18:11:35.952825+00:00,10.232.71.26,10.232.71.48,40,64,2279,80,0,354,NORMAL
2026-01-13T18:11:35.953163+00:00,10.232.71.26,10.232.71.48,40,64,2280,80,0,353,NORMAL
2026-01-13T18:11:35.954697+00:00,10.232.71.26,10.232.71.48,40,64,2281,80,0,352,NORMAL
2026-01-13T18:11:35.954798+00:00,10.232.71.26,10.232.71.48,40,64,2282,80,0,351,NORMAL
2026-01-13T18:11:35.954860+00:00,10.232.71.26,10.232.71.48,40,64,2283,80,0,351,NORMAL
2026-01-13T18:11:35.954919+00:00,10.232.71.26,10.232.71.48,40,64,2284,80,0,351,NORMAL
2026-01-13T18:11:35.954979+00:00,10.232.71.26,10.232.71.48,40,64,2285,80,0,351,NORMAL
2026-01-13T18:11:35.955035+00:00,10.232.71.26,10.232.71.48,40,64,2286,80,0,350,NORMAL
2026-01-13T18:11:35.955090+00:00,10.232.71.26,10.232.71.48,40,64,2287,80,0,350,NORMAL
2026-01-13T18:11:35.955167+00:00,10.232.71.26,10.232.71.48,40,64,2288,80,0,350,NORMAL
2026-01-13T18:11:35.955224+00:00,10.232.71.26,10.232.71.48,40,64,2289,80,0,350,NORMAL
2026-01-13T18:11:35.955281+00:00,10.232.71.26,10.232.71.48,40,64,2290,80,0,350,NORMAL
2026-01-13T18:11:35.955337+00:00,10.232.71.26,10.232.71.48,40,64,2291,80,0,350,NORMAL
2026-01-13T18:11:35.955391+00:00,10.232.71.26,10.232.71.48,40,64,2292,80,0,350,NORMAL
2026-01-13T18:11:35.955841+00:00,10.232.71.26,10.232.71.48,40,64,2293,80,0,350,NORMAL
2026-01-13T18:11:35.956187+00:00,10.232.71.26,10.232.71.48,40,64,2294,80,0,350,NORMAL
2026-01-13T18:11:35.956573+00:00,10.232.71.26,10.232.71.48,40,64,2295,80,0,350,NORMAL
2026-01-13T18:11:35.958425+00:00,10.232.71.26,10.232.71.48,40,64,2296,80,0,350,NORMAL
2026-01-13T18:11:35.958516+00:00,10.232.71.26,10.232.71.48,40,64,2297,80,0,349,NORMAL
2026-01-13T18:11:35.958578+00:00,10.232.71.26,10.232.71.48,40,64,2298,80,0,349,NORMAL
2026-01-13T18:11:35.958639+00:00,10.232.71.26,10.232.71.48,40,64,2299,80,0,349,NORMAL
2026-01-13T18:11:35.958696+00:00,10.232.71.26,10.232.71.48,40,64,2300,80,0,349,NORMAL
2026-01-13T18:11:35.958752+00:00,10.232.71.26,10.232.71.48,40,64,2301,80,0,348,NORMAL
