timestamp,src_ip,dst_ip,ip_len,ttl,src_port,dst_port,tcp_seq,unique_port_count,label
2026-01-13T18:34:40.847513+00:00,,,,,443,47238,515,9,NORMAL
2026-01-13T18:34:40.847600+00:00,,,,,443,43336,107266,9,NORMAL
2026-01-13T18:34:40.847683+00:00,,,,,43336,443,66196,9,NORMAL
2026-01-13T18:34:40.847768+00:00,,,,,47238,443,23740,9,NORMAL
2026-01-13T18:34:40.847859+00:00,,,,,443,43336,107334,9,NORMAL
2026-01-13T18:34:40.847945+00:00,,,,,43336,443,66196,9,NORMAL
2026-01-13T18:34:40.848029+00:00,,,,,443,43336,107410,9,NORMAL
2026-01-13T18:34:40.848120+00:00,,,,,43336,443,66196,9,NORMAL
2026-01-13T18:34:40.848210+00:00,,,,,443,43336,107478,9,NORMAL
2026-01-13T18:34:40.848292+00:00,,,,,43336,443,66196,9,NORMAL
2026-01-13T18:34:40.848375+00:00,,,,,44528,443,2,9,NORMAL
2026-01-13T18:34:40.848458+00:00,,,,,443,43336,107583,9,NORMAL
2026-01-13T18:34:40.848540+00:00,,,,,443,43336,107651,9,NORMAL
2026-01-13T18:34:40.848622+00:00,,,,,43336,443,66196,9,NORMAL
2026-01-13T18:34:40.848706+00:00,,,,,443,43336,107719,9,NORMAL
2026-01-13T18:34:40.848791+00:00,,,,,43336,443,66196,9,NORMAL
2026-01-13T18:34:40.848888+00:00,,,,,443,43336,107787,9,NORMAL
2026-01-13T18:34:40.848971+00:00,,,,,43336,443,66196,9,NORMAL
2026-01-13T18:34:40.849053+00:00,,,,,443,43336,107855,9,NORMAL
2026-01-13T18:34:40.849143+00:00,,,,,43336,443,66196,9,NORMAL
2026-01-13T18:34:40.849235+00:00,,,,,443,43336,107923,9,NORMAL
2026-01-13T18:34:40.849319+00:00,,,,,43336,443,66196,9,NORMAL
2026-01-13T18:34:40.849402+00:00,,,,,443,33640,219,10,NORMAL
2026-01-13T18:34:40.849484+00:00,,,,,33640,443,239,10,NORMAL
2026-01-13T18:34:40.849565+00:00,,,,,443,33640,243,10,NORMAL
2026-01-13T18:34:40.849648+00:00,,,,,443,43336,107991,10,NORMAL
2026-01-13T18:34:40.849732+00:00,,,,,43336,443,66196,10,NORMAL
2026-01-13T18:34:40.849815+00:00,,,,,443,43336,108059,10,NORMAL
2026-01-13T18:34:40.849897+00:00,,,,,43336,443,66196,10,NORMAL
2026-01-13T18:34:40.849981+00:00,,,,,443,43336,108127,10,NORMAL
2026-01-13T18:34:40.850063+00:00,,,,,43336,443,66196,10,NORMAL
2026-01-13T18:34:40.850156+00:00,,,,,44528,443,2,10,NORMAL
2026-01-13T18:34:40.850245+00:00,,,,,443,43336,108195,10,NORMAL
2026-01-13T18:34:40.850327+00:00,,,,,43336,443,66196,10,NORMAL
2026-01-13T18:34:40.850412+00:00,,,,,443,43336,108263,10,NORMAL
2026-01-13T18:34:40.850493+00:00,,,,,43336,443,66196,10,NORMAL
2026-01-13T18:34:40.850577+00:00,,,,,443,43336,108339,10,NORMAL
2026-01-13T18:34:40.850659+00:00,,,,,43336,443,66196,10,NORMAL
2026-01-13T18:34:40.850743+00:00,,,,,443,43336,108407,10,NORMAL
2026-01-13T18:34:40.850825+00:00,,,,,43336,443,66196,10,NORMAL
2026-01-13T18:34:40.850915+00:00,,,,,443,43336,108475,10,NORMAL
2026-01-13T18:34:40.851004+00:00,,,,,443,43336,108543,10,NORMAL
2026-01-13T18:34:40.851090+00:00,,,,,43336,443,66196,10,NORMAL
2026-01-13T18:34:46.474641+00:00,,,,,443,43336,108611,10,NORMAL
2026-01-13T18:34:46.474808+00:00,,,,,43336,443,66196,10,NORMAL
2026-01-13T18:34:46.474930+00:00,,,,,443,43336,108679,10,NORMAL
2026-01-13T18:34:46.475054+00:00,,,,,43336,443,66196,10,NORMAL
2026-01-13T18:34:46.475190+00:00,,,,,443,43336,108747,10,NORMAL
2026-01-13T18:34:46.475310+00:00,,,,,443,43336,108823,10,NORMAL
2026-01-13T18:34:46.475417+00:00,,,,,443,43336,108899,10,NORMAL
2026-01-13T18:34:46.475525+00:00,,,,,443,43336,108967,10,NORMAL
2026-01-13T18:34:46.475631+00:00,,,,,43336,443,66196,10,NORMAL
2026-01-13T18:34:46.475735+00:00,,,,,443,43336,109043,10,NORMAL
2026-01-13T18:34:46.475841+00:00,,,,,43336,443,66196,10,NORMAL
2026-01-13T18:34:46.475945+00:00,,,,,443,43336,109111,10,NORMAL
2026-01-13T18:34:46.476048+00:00,,,,,43336,443,66196,10,NORMAL
2026-01-13T18:34:46.476162+00:00,,,,,443,43336,109179,10,NORMAL
2026-01-13T18:34:46.476274+00:00,,,,,43336,443,66196,10,NORMAL
2026-01-13T18:34:46.476381+00:00,,,,,44528,443,2,10,NORMAL
2026-01-13T18:34:46.476496+00:00,,,,,443,43336,109255,9,NORMAL
2026-01-13T18:34:46.476601+00:00,,,,,43336,443,66196,9,NORMAL
2026-01-13T18:34:46.476712+00:00,,,,,43336,443,66196,9,NORMAL
2026-01-13T18:34:46.476816+00:00,,,,,443,43336,109331,9,NORMAL
2026-01-13T18:34:46.476923+00:00,,,,,443,43336,109331,9,NORMAL
2026-01-13T18:34:46.477029+00:00,,,,,443,43336,109399,9,NORMAL
2026-01-13T18:34:46.477140+00:00,,,,,43336,443,66231,9,NORMAL
2026-01-13T18:34:46.477252+00:00,,,,,443,43336,109467,9,NORMAL
2026-01-13T18:34:46.477358+00:00,,,,,443,43336,109535,9,NORMAL
2026-01-13T18:34:46.477465+00:00,,,,,43336,443,66231,9,NORMAL
2026-01-13T18:34:46.477570+00:00,,,,,443,43336,109611,7,NORMAL
2026-01-13T18:34:46.477675+00:00,,,,,43336,443,66231,7,NORMAL
2026-01-13T18:34:46.477777+00:00,,,,,443,43336,109679,7,NORMAL
2026-01-13T18:34:46.477878+00:00,,,,,43336,443,66231,7,NORMAL
2026-01-13T18:34:46.477983+00:00,,,,,443,43336,109747,7,NORMAL
2026-01-13T18:34:46.478083+00:00,,,,,43336,443,66231,7,NORMAL
2026-01-13T18:34:46.478194+00:00,,,,,443,43336,109823,7,NORMAL
2026-01-13T18:34:46.478301+00:00,,,,,43336,443,66231,7,NORMAL
2026-01-13T18:34:46.478404+00:00,,,,,443,43336,109891,7,NORMAL
2026-01-13T18:34:46.478508+00:00,,,,,43336,443,66231,7,NORMAL
2026-01-13T18:34:46.478611+00:00,,,,,443,43336,109959,7,NORMAL
2026-01-13T18:34:46.478726+00:00,,,,,43336,443,66231,7,NORMAL
2026-01-13T18:34:46.478829+00:00,,,,,43336,443,66231,7,NORMAL
2026-01-13T18:34:46.478932+00:00,,,,,443,43336,110027,7,NORMAL
2026-01-13T18:34:46.479034+00:00,,,,,443,43336,110103,7,NORMAL
2026-01-13T18:34:46.479146+00:00,,,,,43336,443,66266,7,NORMAL
2026-01-13T18:34:46.479257+00:00,,,,,443,43336,110171,7,NORMAL
2026-01-13T18:34:46.479357+00:00,,,,,443,43336,110239,7,NORMAL
2026-01-13T18:34:46.479456+00:00,,,,,43336,443,66266,7,NORMAL
2026-01-13T18:34:46.479558+00:00,,,,,443,43336,110307,7,NORMAL
2026-01-13T18:34:46.480240+00:00,,,,,443,43336,110375,7,NORMAL
2026-01-13T18:34:46.480416+00:00,,,,,43336,443,66266,7,NORMAL
2026-01-13T18:34:46.480551+00:00,,,,,443,43336,110443,7,NORMAL
2026-01-13T18:34:46.480667+00:00,,,,,443,43336,110511,7,NORMAL
2026-01-13T18:34:46.480773+00:00,,,,,43336,443,66266,7,NORMAL
2026-01-13T18:34:46.480878+00:00,,,,,443,43336,110579,7,NORMAL
2026-01-13T18:34:46.480981+00:00,,,,,43336,443,66266,7,NORMAL
2026-01-13T18:34:46.481113+00:00,,,,,443,43336,112415,7,NORMAL
2026-01-13T18:34:46.481236+00:00,,,,,43336,443,66266,7,NORMAL
2026-01-13T18:34:46.481345+00:00,,,,,43336,443,67596,7,NORMAL
2026-01-13T18:34:46.481451+00:00,,,,,43336,443,68926,7,NORMAL
2026-01-13T18:34:46.481557+00:00,,,,,43336,443,70256,7,NORMAL
2026-01-13T18:34:46.481657+00:00,,,,,43336,443,71586,7,NORMAL
2026-01-13T18:34:46.481761+00:00,,,,,43336,443,72916,7,NORMAL
2026-01-13T18:34:46.481873+00:00,,,,,44528,443,2,7,NORMAL
2026-01-13T18:34:46.481976+00:00,,,,,443,43336,112548,7,NORMAL
2026-01-13T18:34:46.482078+00:00,,,,,443,43336,112548,7,NORMAL
2026-01-13T18:34:46.482194+00:00,,,,,443,43336,112548,7,NORMAL
2026-01-13T18:34:46.482797+00:00,,,,,443,43336,112548,7,NORMAL
2026-01-13T18:34:46.482966+00:00,,,,,443,43336,112548,6,NORMAL
2026-01-13T18:34:46.483094+00:00,,,,,443,43336,113452,6,NORMAL
2026-01-13T18:34:46.483227+00:00,,,,,443,43336,113497,6,NORMAL
2026-01-13T18:34:46.483336+00:00,,,,,443,33640,243,6,NORMAL
2026-01-13T18:34:46.483449+00:00,,,,,43336,443,73442,6,NORMAL
2026-01-13T18:34:46.483557+00:00,,,,,27017,45610,6889,7,NORMAL
2026-01-13T18:34:46.483659+00:00,,,,,45610,27017,1,8,NORMAL
2026-01-13T18:34:46.483765+00:00,,,,,33640,443,267,8,NORMAL
2026-01-13T18:34:46.483878+00:00,,,,,443,43336,113528,8,NORMAL
2026-01-13T18:34:46.483991+00:00,,,,,443,43336,113969,8,NORMAL
2026-01-13T18:34:46.484093+00:00,,,,,443,43336,114020,8,NORMAL
2026-01-13T18:34:46.484219+00:00,,,,,43336,443,73442,8,NORMAL
2026-01-13T18:34:46.484326+00:00,,,,,33640,443,267,8,NORMAL
2026-01-13T18:34:46.484437+00:00,,,,,27017,36756,6745,9,NORMAL
2026-01-13T18:34:46.484545+00:00,,,,,36756,27017,1,9,NORMAL
2026-01-13T18:34:46.484644+00:00,,,,,443,33640,397,9,NORMAL
2026-01-13T18:34:46.484741+00:00,,,,,443,33640,397,9,NORMAL
2026-01-13T18:34:46.484841+00:00,,,,,33640,443,358,9,NORMAL
2026-01-13T18:34:46.484951+00:00,,,,,443,57720,1,10,NORMAL
2026-01-13T18:34:46.485079+00:00,,,,,443,44622,353,8,NORMAL
2026-01-13T18:34:46.485177+00:00,,,,,44622,443,849,8,NORMAL
2026-01-13T18:34:46.485279+00:00,,,,,44622,443,884,8,NORMAL
2026-01-13T18:34:46.485378+00:00,,,,,443,44622,397,8,NORMAL
2026-01-13T18:34:46.485478+00:00,,,,,44528,443,2,8,NORMAL
2026-01-13T18:34:46.485590+00:00,,,,,43336,443,73442,8,NORMAL
2026-01-13T18:34:46.485680+00:00,,,,,43336,443,74772,8,NORMAL
2026-01-13T18:34:46.485765+00:00,,,,,43336,443,76102,8,NORMAL
2026-01-13T18:34:46.485852+00:00,,,,,43336,443,77432,8,NORMAL
2026-01-13T18:34:46.485939+00:00,,,,,43336,443,78762,8,NORMAL
2026-01-13T18:34:46.486029+00:00,,,,,43336,443,80092,8,NORMAL
2026-01-13T18:34:46.487354+00:00,,,,,27017,39120,6745,9,NORMAL
2026-01-13T18:34:46.487526+00:00,,,,,39120,27017,1,9,NORMAL
2026-01-13T18:34:46.487633+00:00,,,,,443,43336,114051,9,NORMAL
2026-01-13T18:34:46.487742+00:00,,,,,443,43336,114051,9,NORMAL
2026-01-13T18:34:46.487855+00:00,,,,,443,43336,114051,9,NORMAL
2026-01-13T18:35:10.019844+00:00,,,,,443,43336,114051,9,NORMAL
2026-01-13T18:35:10.020009+00:00,,,,,443,43336,114051,9,NORMAL
2026-01-13T18:35:10.020161+00:00,,,,,443,43336,114652,9,NORMAL
2026-01-13T18:35:10.020274+00:00,,,,,43336,443,80853,9,NORMAL
2026-01-13T18:35:10.020372+00:00,,,,,43336,443,80853,9,NORMAL
2026-01-13T18:35:10.020473+00:00,,,,,443,43336,115033,9,NORMAL
2026-01-13T18:35:10.020572+00:00,,,,,33640,443,358,9,NORMAL
2026-01-13T18:35:10.020659+00:00,,,,,443,33640,482,9,NORMAL
2026-01-13T18:35:10.020754+00:00,,,,,33640,443,449,9,NORMAL
2026-01-13T18:35:10.020846+00:00,,,,,44622,443,919,8,NORMAL
2026-01-13T18:35:10.020933+00:00,,,,,443,44622,397,8,NORMAL
2026-01-13T18:35:10.021017+00:00,20.199.39.224,10.232.71.48,91,46,443,50590,1,1,NORMAL
2026-01-13T18:35:10.021124+00:00,10.232.71.48,20.199.39.224,91,64,50590,443,1,1,NORMAL
2026-01-13T18:35:10.021219+00:00,10.232.71.48,20.199.39.224,76,64,50590,443,40,1,NORMAL
2026-01-13T18:35:10.021302+00:00,10.232.71.48,20.199.39.224,76,64,50590,443,40,1,NORMAL
2026-01-13T18:35:10.021385+00:00,20.199.39.224,10.232.71.48,52,46,443,50590,40,1,NORMAL
2026-01-13T18:35:10.021468+00:00,20.199.39.224,10.232.71.48,64,46,443,50590,40,1,NORMAL
2026-01-13T18:35:10.021550+00:00,20.199.39.224,10.232.71.48,76,46,443,50590,40,1,NORMAL
2026-01-13T18:35:10.021634+00:00,20.199.39.224,10.232.71.48,52,46,443,50590,64,1,NORMAL
2026-01-13T18:35:10.021713+00:00,10.232.71.48,20.199.39.224,52,64,50590,443,65,1,NORMAL
2026-01-13T18:35:10.021805+00:00,,,,,44528,443,2,6,NORMAL
2026-01-13T18:35:10.021899+00:00,,,,,443,44622,397,3,NORMAL
2026-01-13T18:35:10.021987+00:00,,,,,44622,443,967,3,NORMAL
2026-01-13T18:35:10.022064+00:00,,,,,44622,443,1002,3,NORMAL
2026-01-13T18:35:10.022163+00:00,,,,,44622,443,1002,3,NORMAL
2026-01-13T18:35:10.022257+00:00,,,,,443,44622,441,3,NORMAL
2026-01-13T18:35:10.022341+00:00,,,,,443,44622,441,3,NORMAL
2026-01-13T18:35:10.022422+00:00,,,,,44622,443,1037,3,NORMAL
2026-01-13T18:35:10.022499+00:00,,,,,443,44622,441,3,NORMAL
2026-01-13T18:35:10.022582+00:00,,,,,27017,45610,8037,3,NORMAL
2026-01-13T18:35:10.022663+00:00,,,,,45610,27017,1,4,NORMAL
2026-01-13T18:35:10.022745+00:00,,,,,56886,443,1,4,NORMAL
2026-01-13T18:35:10.022827+00:00,,,,,27017,36756,7869,5,NORMAL
2026-01-13T18:35:10.022906+00:00,,,,,36756,27017,1,5,NORMAL
2026-01-13T18:35:10.022985+00:00,,,,,27017,39120,7869,6,NORMAL
2026-01-13T18:35:10.023066+00:00,,,,,39120,27017,1,6,NORMAL
2026-01-13T18:35:10.023161+00:00,,,,,36188,443,14915,5,NORMAL
2026-01-13T18:35:10.023248+00:00,,,,,443,36188,1020,5,NORMAL
2026-01-13T18:35:10.023334+00:00,,,,,443,33640,567,5,NORMAL
2026-01-13T18:35:10.023415+00:00,,,,,33640,443,449,5,NORMAL
2026-01-13T18:35:10.023495+00:00,,,,,33640,443,449,5,NORMAL
2026-01-13T18:35:10.023574+00:00,,,,,443,33640,567,5,NORMAL
2026-01-13T18:35:10.023655+00:00,,,,,443,33640,591,5,NORMAL
2026-01-13T18:35:10.023736+00:00,,,,,33640,443,477,5,NORMAL
2026-01-13T18:35:10.023821+00:00,,,,,443,44622,441,6,NORMAL
2026-01-13T18:35:10.023903+00:00,,,,,44622,443,1085,6,NORMAL
2026-01-13T18:35:10.023985+00:00,,,,,44622,443,1120,6,NORMAL
2026-01-13T18:35:10.024063+00:00,,,,,443,44622,485,6,NORMAL
2026-01-13T18:35:10.024158+00:00,,,,,44562,80,0,5,NORMAL
2026-01-13T18:35:10.024248+00:00,,,,,44562,80,0,5,NORMAL
2026-01-13T18:35:10.024330+00:00,,,,,80,44562,0,6,NORMAL
2026-01-13T18:35:10.024417+00:00,,,,,80,44562,0,6,NORMAL
2026-01-13T18:35:10.024498+00:00,,,,,44562,80,1,6,NORMAL
2026-01-13T18:35:10.024577+00:00,,,,,44562,80,1,6,NORMAL
2026-01-13T18:35:10.024658+00:00,,,,,44562,80,1,6,NORMAL
2026-01-13T18:35:10.024737+00:00,,,,,44562,80,1,6,NORMAL
2026-01-13T18:35:10.024820+00:00,,,,,44562,80,1,6,NORMAL
2026-01-13T18:35:10.024901+00:00,,,,,44562,80,1,6,NORMAL
2026-01-13T18:35:10.024981+00:00,,,,,80,44562,1,6,NORMAL
2026-01-13T18:35:10.025063+00:00,,,,,80,44562,186,6,NORMAL
2026-01-13T18:35:10.025161+00:00,,,,,80,44562,1,6,NORMAL
2026-01-13T18:35:10.025256+00:00,,,,,80,44562,186,6,NORMAL
2026-01-13T18:35:10.025342+00:00,,,,,44562,80,89,6,NORMAL
2026-01-13T18:35:10.025425+00:00,,,,,44562,80,89,6,NORMAL
2026-01-13T18:35:10.025513+00:00,,,,,44562,80,89,6,NORMAL
2026-01-13T18:35:10.025605+00:00,,,,,44562,80,89,6,NORMAL
2026-01-13T18:35:10.025704+00:00,,,,,44562,80,89,6,NORMAL
2026-01-13T18:35:10.025789+00:00,,,,,44562,80,89,6,NORMAL
2026-01-13T18:35:10.025879+00:00,,,,,44562,80,89,6,NORMAL
2026-01-13T18:35:10.025960+00:00,,,,,44562,80,89,6,NORMAL
2026-01-13T18:35:10.026041+00:00,,,,,80,44562,187,6,NORMAL
2026-01-13T18:35:10.026133+00:00,,,,,80,44562,187,6,NORMAL
2026-01-13T18:35:10.026227+00:00,,,,,44528,443,2,6,NORMAL
2026-01-13T18:35:10.026319+00:00,,,,,27017,45610,9185,6,NORMAL
2026-01-13T18:35:10.026403+00:00,,,,,45610,27017,1,7,NORMAL
2026-01-13T18:35:10.026486+00:00,,,,,27017,36756,8993,8,NORMAL
2026-01-13T18:35:10.026567+00:00,,,,,36756,27017,1,8,NORMAL
2026-01-13T18:35:10.026659+00:00,,,,,27017,39120,8993,7,NORMAL
2026-01-13T18:35:10.026740+00:00,,,,,39120,27017,1,7,NORMAL
2026-01-13T18:35:10.026819+00:00,,,,,27017,39120,8993,7,NORMAL
2026-01-13T18:35:10.026900+00:00,,,,,39120,27017,1,7,NORMAL
2026-01-13T18:35:10.026992+00:00,,,,,443,44622,485,5,NORMAL
2026-01-13T18:35:10.027071+00:00,,,,,44622,443,1155,6,NORMAL
2026-01-13T18:35:10.027164+00:00,,,,,44622,443,1190,6,NORMAL
2026-01-13T18:35:10.027261+00:00,,,,,443,44622,529,6,NORMAL
2026-01-13T18:35:10.027344+00:00,,,,,44622,443,1225,4,NORMAL
2026-01-13T18:35:10.027425+00:00,,,,,36188,443,14916,4,NORMAL
2026-01-13T18:35:10.027503+00:00,,,,,36188,443,16258,4,NORMAL
2026-01-13T18:35:10.027582+00:00,,,,,36188,443,17600,4,NORMAL
2026-01-13T18:35:10.027661+00:00,,,,,36188,443,18942,4,NORMAL
2026-01-13T18:35:10.027741+00:00,,,,,36188,443,20237,4,NORMAL
2026-01-13T18:35:10.027820+00:00,,,,,36188,443,21579,4,NORMAL
2026-01-13T18:35:10.027904+00:00,,,,,443,36188,1020,5,NORMAL
2026-01-13T18:35:10.027986+00:00,,,,,443,36188,1020,5,NORMAL
2026-01-13T18:35:10.028078+00:00,,,,,443,36188,1020,5,NORMAL
2026-01-13T18:35:10.028174+00:00,,,,,443,36188,1020,5,NORMAL
2026-01-13T18:35:10.028264+00:00,,,,,443,44622,529,5,NORMAL
2026-01-13T18:35:10.028351+00:00,,,,,443,36188,1020,5,NORMAL
2026-01-13T18:35:26.409748+00:00,,,,,443,36188,1020,5,NORMAL
2026-01-13T18:35:26.409881+00:00,,,,,443,36188,1059,5,NORMAL
2026-01-13T18:35:26.409962+00:00,,,,,36188,443,22364,5,NORMAL
2026-01-13T18:35:26.410009+00:00,,,,,443,36188,1059,5,NORMAL
2026-01-13T18:35:26.410060+00:00,,,,,443,36188,1453,5,NORMAL
2026-01-13T18:35:26.410110+00:00,,,,,36188,443,22364,5,NORMAL
2026-01-13T18:35:26.410163+00:00,,,,,36188,443,22364,5,NORMAL
2026-01-13T18:35:26.410210+00:00,,,,,443,41276,1,6,NORMAL
2026-01-13T18:35:26.410257+00:00,,,,,443,36188,1484,6,NORMAL
2026-01-13T18:35:26.410305+00:00,,,,,43336,443,80888,4,NORMAL
2026-01-13T18:35:26.410350+00:00,,,,,43336,443,82218,4,NORMAL
2026-01-13T18:35:26.410393+00:00,,,,,43336,443,83548,4,NORMAL
2026-01-13T18:35:26.410436+00:00,,,,,43336,443,84878,4,NORMAL
2026-01-13T18:35:26.410481+00:00,,,,,43336,443,86162,4,NORMAL
2026-01-13T18:35:26.410523+00:00,,,,,43336,443,87492,4,NORMAL
2026-01-13T18:35:26.410567+00:00,,,,,43336,443,88486,4,NORMAL
2026-01-13T18:35:26.410613+00:00,,,,,43336,443,89816,4,NORMAL
2026-01-13T18:35:26.410655+00:00,,,,,443,43336,115033,5,NORMAL
2026-01-13T18:35:26.410699+00:00,,,,,43336,443,91146,5,NORMAL
2026-01-13T18:35:26.410743+00:00,,,,,43336,443,92476,5,NORMAL
2026-01-13T18:35:26.410786+00:00,,,,,443,43336,115033,5,NORMAL
2026-01-13T18:35:26.410831+00:00,,,,,443,43336,115033,5,NORMAL
2026-01-13T18:35:26.410879+00:00,,,,,43336,443,93806,5,NORMAL
2026-01-13T18:35:26.410922+00:00,,,,,43336,443,95136,5,NORMAL
2026-01-13T18:35:26.410966+00:00,,,,,443,43336,115033,5,NORMAL
2026-01-13T18:35:26.411009+00:00,,,,,443,43336,115033,5,NORMAL
2026-01-13T18:35:26.411055+00:00,,,,,443,43336,115033,5,NORMAL
2026-01-13T18:35:26.411105+00:00,,,,,43336,443,96327,5,NORMAL
2026-01-13T18:35:26.411155+00:00,,,,,44622,443,1273,5,NORMAL
2026-01-13T18:35:26.411203+00:00,,,,,443,43336,115072,5,NORMAL
2026-01-13T18:35:26.411249+00:00,,,,,443,43336,115072,5,NORMAL
2026-01-13T18:35:26.411293+00:00,,,,,43336,443,87492,5,NORMAL
2026-01-13T18:35:26.411339+00:00,,,,,43336,443,88486,5,NORMAL
2026-01-13T18:35:26.411388+00:00,,,,,443,43336,115072,5,NORMAL
2026-01-13T18:35:26.411443+00:00,,,,,43336,443,89816,5,NORMAL
2026-01-13T18:35:26.411489+00:00,,,,,443,43336,115072,5,NORMAL
2026-01-13T18:35:26.411533+00:00,,,,,443,43336,115072,5,NORMAL
2026-01-13T18:35:26.411578+00:00,,,,,443,43336,115072,5,NORMAL
2026-01-13T18:35:26.411626+00:00,,,,,443,43336,115072,5,NORMAL
2026-01-13T18:35:26.411670+00:00,,,,,443,44622,529,5,NORMAL
2026-01-13T18:35:26.411715+00:00,,,,,443,43336,115072,5,NORMAL
2026-01-13T18:35:26.411764+00:00,,,,,443,43336,115422,5,NORMAL
2026-01-13T18:35:26.411811+00:00,,,,,443,43336,115469,5,NORMAL
2026-01-13T18:35:26.411856+00:00,,,,,43336,443,96327,5,NORMAL
2026-01-13T18:35:26.411901+00:00,,,,,43336,443,96327,5,NORMAL
2026-01-13T18:35:26.411947+00:00,,,,,43336,443,96327,5,NORMAL
2026-01-13T18:35:26.411995+00:00,,,,,43336,443,96327,5,NORMAL
2026-01-13T18:35:26.412040+00:00,,,,,443,43336,115500,5,NORMAL
2026-01-13T18:35:26.412087+00:00,,,,,443,57758,72108,6,NORMAL
2026-01-13T18:35:26.412139+00:00,,,,,443,43336,115500,6,NORMAL
2026-01-13T18:35:26.412188+00:00,,,,,443,57758,72147,6,NORMAL
2026-01-13T18:35:26.412235+00:00,,,,,443,43336,115846,6,NORMAL
2026-01-13T18:35:26.412281+00:00,,,,,443,57758,72171,6,NORMAL
2026-01-13T18:35:26.412329+00:00,,,,,27017,45610,10333,7,NORMAL
2026-01-13T18:35:26.412378+00:00,,,,,45610,27017,1,8,NORMAL
2026-01-13T18:35:26.412426+00:00,,,,,57758,443,3533,8,NORMAL
2026-01-13T18:35:26.412475+00:00,,,,,43336,443,96362,8,NORMAL
2026-01-13T18:35:26.412522+00:00,,,,,57758,443,3533,8,NORMAL
2026-01-13T18:35:26.412570+00:00,,,,,443,57758,72172,8,NORMAL
2026-01-13T18:35:26.412619+00:00,,,,,36188,443,22399,8,NORMAL
2026-01-13T18:35:26.412667+00:00,,,,,36188,443,23741,8,NORMAL
2026-01-13T18:35:26.412713+00:00,,,,,36188,443,25083,8,NORMAL
2026-01-13T18:35:26.412761+00:00,,,,,36188,443,26425,8,NORMAL
2026-01-13T18:35:26.412807+00:00,,,,,36188,443,27732,8,NORMAL
2026-01-13T18:35:26.412854+00:00,,,,,443,36188,1484,8,NORMAL
2026-01-13T18:35:26.412900+00:00,,,,,443,36188,1484,8,NORMAL
2026-01-13T18:35:26.412947+00:00,,,,,36188,443,29074,8,NORMAL
2026-01-13T18:35:26.412994+00:00,,,,,443,36188,1484,8,NORMAL
2026-01-13T18:35:26.413039+00:00,,,,,443,36188,1484,8,NORMAL
2026-01-13T18:35:26.413085+00:00,,,,,443,36188,1484,8,NORMAL
2026-01-13T18:35:26.413137+00:00,,,,,443,36188,1484,8,NORMAL
2026-01-13T18:35:26.413187+00:00,,,,,443,36188,1484,8,NORMAL
2026-01-13T18:35:26.413233+00:00,,,,,443,36188,2295,8,NORMAL
2026-01-13T18:35:26.413279+00:00,,,,,36188,443,29830,8,NORMAL
2026-01-13T18:35:26.413329+00:00,,,,,27017,36756,10117,9,NORMAL
2026-01-13T18:35:26.413378+00:00,,,,,36756,27017,1,9,NORMAL
2026-01-13T18:35:26.413430+00:00,,,,,27017,39120,10117,9,NORMAL
2026-01-13T18:35:26.413478+00:00,,,,,39120,27017,1,9,NORMAL
2026-01-13T18:35:26.413524+00:00,,,,,443,44622,529,9,NORMAL
2026-01-13T18:35:26.413571+00:00,,,,,44622,443,1321,9,NORMAL
2026-01-13T18:35:26.413616+00:00,,,,,44622,443,1356,9,NORMAL
2026-01-13T18:35:26.413661+00:00,,,,,443,44622,573,9,NORMAL
2026-01-13T18:35:26.413722+00:00,,,,,443,33640,591,5,NORMAL
2026-01-13T18:35:26.413765+00:00,,,,,33640,443,477,5,NORMAL
2026-01-13T18:35:26.413808+00:00,,,,,33640,443,477,5,NORMAL
2026-01-13T18:35:26.413855+00:00,,,,,443,33640,615,5,NORMAL
2026-01-13T18:35:26.413901+00:00,,,,,27017,45610,11481,3,NORMAL
2026-01-13T18:35:26.413943+00:00,,,,,45610,27017,1,4,NORMAL
2026-01-13T18:35:26.413985+00:00,,,,,443,44622,573,5,NORMAL
2026-01-13T18:35:26.414027+00:00,,,,,27017,36756,11241,6,NORMAL
2026-01-13T18:35:26.414070+00:00,,,,,36756,27017,1,6,NORMAL
2026-01-13T18:35:26.414117+00:00,,,,,44622,443,1391,6,NORMAL
2026-01-13T18:35:26.414162+00:00,,,,,44622,443,1426,6,NORMAL
2026-01-13T18:35:26.414206+00:00,,,,,443,44622,617,6,NORMAL
2026-01-13T18:35:26.414247+00:00,,,,,57532,443,51,6,NORMAL
2026-01-13T18:35:26.414289+00:00,,,,,44528,443,2,6,NORMAL
2026-01-13T18:35:26.414350+00:00,,,,,443,57532,40,7,NORMAL
2026-01-13T18:35:26.414392+00:00,,,,,47238,443,23739,7,NORMAL
2026-01-13T18:35:26.414439+00:00,,,,,37272,443,30,7,NORMAL
2026-01-13T18:35:26.414491+00:00,,,,,443,47238,633,7,NORMAL
2026-01-13T18:35:26.414533+00:00,,,,,443,37272,26,8,NORMAL
2026-01-13T18:35:48.937060+00:00,,,,,27017,39120,11241,9,NORMAL
2026-01-13T18:35:48.937223+00:00,,,,,39120,27017,1,9,NORMAL
2026-01-13T18:35:48.937335+00:00,,,,,44622,443,1461,3,NORMAL
2026-01-13T18:35:48.937440+00:00,,,,,443,44622,617,4,NORMAL
2026-01-13T18:35:48.937531+00:00,,,,,443,44622,617,2,NORMAL
